H                            InChI=1S/H
MP3VOMJ                      InChI=1S/C4H5O3/c1-7-4(6)2-3-5/h3H,1-2H2
CC(OO)CVOCJO                 InChI=1S/C4H7O4/c1-3(8-7)4(6)2-5/h2-3,5,7H,1H3
C4H8-1                       InChI=1S/C4H8/c1-3-4-2/h3H,1,4H2,2H3
OVCC(VC)CVO                  InChI=1S/C4H4O2/c1-4(2-5)3-6/h2-3H,1H2
MP3VO2J                      InChI=1S/C4H5O3/c1-7-4(6)2-3-5/h2-3H,1H3
C4H61-OOH34                  InChI=1S/C4H8O4/c1-2-4(8-6)3-7-5/h2,4-6H,1,3H2
C4H8-2                       InChI=1S/C4H8/c1-3-4-2/h3-4H,1-2H3
OVCCVCCVO                    InChI=1S/C4H4O2/c5-3-1-2-4-6/h1-4H
C4H62-OOH14                  InChI=1S/C4H8O4/c5-7-3-1-2-4-8-6/h1-2,5-6H,3-4H2
PC4H9                        InChI=1S/C4H9/c1-3-4-2/h1,3-4H2,2H3
C4H512-OO4                   InChI=1S/C4H5O2/c1-2-3-4-6-5/h3H,1,4H2
OVCCVCCOOH                   InChI=1S/C4H6O3/c5-3-1-2-4-7-6/h1-3,6H,4H2
NC4KET21OH-1                 InChI=1S/C4H8O4/c1-2-3(5)4(6)8-7/h4,6-7H,2H2,1H3
SC4H9                        InChI=1S/C4H9/c1-3-4-2/h3H,4H2,1-2H3
CYCCCOO-3J                   InChI=1S/C4H5O2/c1-4-2-3-5-6-4/h2H,1,3H2
MP3VO                        InChI=1S/C4H6O3/c1-7-4(6)2-3-5/h3H,2H2,1H3
NC4KET12OH-1                 InChI=1S/C4H8O4/c1-2-3(8-7)4(5)6/h3,7H,2H2,1H3,(H,5,6)
IC4H9                        InChI=1S/C4H9/c1-4(2)3/h4H,1H2,2-3H3
OJCCVCCVO                    InChI=1S/C4H5O2/c5-3-1-2-4-6/h1-3H,4H2
CH3CHOOHCHCO                 InChI=1S/C4H6O3/c1-4(7-6)2-3-5/h2,4,6H,1H3
NC4KET12OH-2                 InChI=1S/C4H8O4/c1-2-4(6,3-5)8-7/h3,6-7H,2H2,1H3
TC4H9                        InChI=1S/C4H9/c1-4(2)3/h1-3H3
C4H513-OO2                   InChI=1S/C4H5O2/c1-3-4(2)6-5/h3H,1-2H2
CH2OOHCH2CHCO                InChI=1S/C4H6O3/c5-3-1-2-4-7-6/h1,6H,2,4H2
IC4KET31OH-1                 InChI=1S/C4H8O4/c1-3(2-5)4(6)8-7/h2-4,6-7H,1H3
C4H10                        InChI=1S/C4H10/c1-3-4-2/h3-4H2,1-2H3
CH2CYCOO-CH2                 InChI=1S/C4H5O2/c1-3-4(2)5-6-4/h3H,1-2H2
OVCC(VC)COOH                 InChI=1S/C4H6O3/c1-4(2-5)3-7-6/h2,6H,1,3H2
IC4KET13OH-1                 InChI=1S/C4H8O4/c1-3(2-8-7)4(5)6/h3,7H,2H2,1H3,(H,5,6)
IC4H10                       InChI=1S/C4H10/c1-4(2)3/h4H,1-3H3
CYCOOC-CH2                   InChI=1S/C4H5O2/c1-3-4(2)6-5-3/h3H,1-2H2
C4D2OH4-2O2                  InChI=1S/C4H7O3/c1-4(7-6)2-3-5/h2,5H,3H2,1H3
NC4KET31OH-1                 InChI=1S/C4H8O4/c1-3(5)2-4(6)8-7/h4,6-7H,2H2,1H3
CHCCHCO                      InChI=1S/C4H2O/c1-2-3-4-5/h1,3H
C2H3COOCH2                   InChI=1S/C4H5O2/c1-3-4(5)6-2/h3H,1-2H2
CH2CHOOHCOCH3                InChI=1S/C4H7O3/c1-3(5)4(2)7-6/h4,6H,2H2,1H3
NC4KET32OH-2                 InChI=1S/C4H8O4/c1-3(5)4(2,6)8-7/h6-7H,1-2H3
H2C4O                        InChI=1S/C4H2O/c1-2-4-3-5-4/h1,3H
NC4H5O2                      InChI=1S/C4H5O2/c1-2-3-4-6-5/h2-4H,1H2
CH3CHOOCOCH3                 InChI=1S/C4H7O3/c1-3(5)4(2)7-6/h4H,1-2H3
NC4KET34OH-2                 InChI=1S/C4H8O4/c1-3(5)4(6)2-8-7/h3,5,7H,2H2,1H3
C3H3CO                       InChI=1S/C4H3O/c1-2-3-4-5/h3H,1H2
C2H3CHOHCH2OO                InChI=1S/C4H7O3/c1-2-4(5)3-7-6/h2,4-5H,1,3H2
NC4KET24OH-3                 InChI=1S/C4H8O4/c1-3(5)4(6)2-8-7/h4,6-7H,2H2,1H3
CH2CHCCO                     InChI=1S/C4H3O/c1-2-3-4-5/h2H,1H2
C2H5COCO                     InChI=1S/C4H5O2/c1-2-4(6)3-5/h2H2,1H3
MP2OH3J                      InChI=1S/C4H7O3/c1-3(5)4(6)7-2/h3,5H,1H2,2H3
NC4KET43OH-2                 InChI=1S/C4H8O4/c1-3(6)4(2-5)8-7/h2-4,6-7H,1H3
CHCCHCHO                     InChI=1S/C4H3O/c1-2-3-4-5/h1,3-4H
MP2D3J                       InChI=1S/C4H5O2/c1-3-4(5)6-2/h1,3H,2H3
SC2H4COHOOCH2                InChI=1S/C4H7O3/c1-2-4(5)3-7-6/h2,6H,3H2,1H3
NC4KET32OH-1                 InChI=1S/C4H8O4/c1-3(6)4(2-5)8-7/h4-5,7H,2H2,1H3
F2J                          InChI=1S/C4H3O/c1-2-4-5-3-1/h1-3H
OVCC(VC)COJ                  InChI=1S/C4H5O2/c1-4(2-5)3-6/h2H,1,3H2
C2H5COO2CH2                  InChI=1S/C4H7O3/c1-2-4(5)3-7-6/h2-3H2,1H3
NC4KET13OH-1                 InChI=1S/C4H8O4/c1-3(8-7)2-4(5)6/h3,7H,2H2,1H3,(H,5,6)
F3J                          InChI=1S/C4H3O/c1-2-4-5-3-1/h1,3-4H
CC(VO)CVCO                   InChI=1S/C4H6O2/c1-4(6)2-3-5/h2-3,5H,1H3
PC2H4COHOOCH2                InChI=1S/C4H7O3/c1-2-4(5)3-7-6/h6H,1-3H2
NC4KET13OH-2                 InChI=1S/C4H8O4/c1-3(8-7)4(6)2-5/h2-4,6-7H,1H3
CJVCCVCVO                    InChI=1S/C4H3O/c1-2-3-4-5/h1-3H
C4Y24                        InChI=1S/C4H6O2/c1-4(6)2-3-5/h3H,2H2,1H3
CH3HOOCHCOCH2                InChI=1S/C4H7O3/c1-3(5)4(2)7-6/h4,6H,1H2,2H3
NC4KET23OH-1                 InChI=1S/C4H8O4/c1-3(8-7)4(6)2-5/h3,5,7H,2H2,1H3
C2H3CHCO                     InChI=1S/C4H4O/c1-2-3-4-5/h2-3H,1H2
C3H3CH2OOH                   InChI=1S/C4H6O2/c1-2-3-4-6-5/h3,5H,1,4H2
HOOCH2CHCOCH3                InChI=1S/C4H7O3/c1-4(5)2-3-7-6/h2,6H,3H2,1H3
HOCOCQ(CH3)2                 InChI=1S/C4H8O4/c1-4(2,8-7)3(5)6/h7H,1-2H3,(H,5,6)
C3H3CHO                      InChI=1S/C4H4O/c1-2-3-4-5/h3-4H,1H2
MP2D                         InChI=1S/C4H6O2/c1-3-4(5)6-2/h3H,1H2,2H3
O2CH2CH2COCH3                InChI=1S/C4H7O3/c1-4(5)2-3-7-6/h2-3H2,1H3
IC4KET32OH-1                 InChI=1S/C4H8O4/c1-4(2-5,3-6)8-7/h2,6-7H,3H2,1H3
CHCCH2CHO                    InChI=1S/C4H4O/c1-2-3-4-5/h1,4H,3H2
VINACET                      InChI=1S/C4H6O2/c1-3-6-4(2)5/h3H,1H2,2H3
HOOCH2CH2COCH2               InChI=1S/C4H7O3/c1-4(5)2-3-7-6/h6H,1-3H2
CHOC(CH3)OHCH2Q              InChI=1S/C4H8O4/c1-4(6,2-5)3-8-7/h2,6-7H,3H2,1H3
FURAN                        InChI=1S/C4H4O/c1-2-4-5-3-1/h1-4H
CH3OCHCOCH2                  InChI=1S/C4H6O2/c1-3(5)4-2-6-4/h4H,2H2,1H3
TC3H6O2CHO                   InChI=1S/C4H7O3/c1-4(2,3-5)7-6/h3H,1-2H3
NC4KET42OH-2                 InChI=1S/C4H8O4/c1-4(6,8-7)2-3-5/h3,6-7H,2H2,1H3
FUROP1                       InChI=1S/C4H4O/c1-2-4-5-3-1/h1,3H,4H2
CH3CHOCH2CO                  InChI=1S/C4H6O2/c1-3-4(5)2-6-3/h3H,2H2,1H3
IC3H5O2HCHO                  InChI=1S/C4H7O3/c1-4(2,3-5)7-6/h3,6H,1H2,2H3
IC4KET33OH-1                 InChI=1S/C4H8O4/c5-1-4(2-6)3-8-7/h1,4,6-7H,2-3H2
FUROP2                       InChI=1S/C4H4O/c1-2-4-5-3-1/h1,3H,2H2
OCH2CH2COCH2                 InChI=1S/C4H6O2/c5-4-1-2-6-3-4/h1-3H2
TC3H6O2HCO                   InChI=1S/C4H7O3/c1-4(2,3-5)7-6/h6H,1-2H3
NC4KET42OH-1                 InChI=1S/C4H8O4/c5-2-1-4(3-6)8-7/h2,4,6-7H,1,3H2
C4H4O                        InChI=1S/C4H4O/c1-2-3-4-5/h4H,1H3
C4Y2OH4-3J                   InChI=1S/C4H7O2/c1-4(6)2-3-5/h2,5H,3H2,1H3
C4H6O1-3OOH4                 InChI=1S/C4H7O3/c1-2-4(5)3-7-6/h2,4,6H,1,3H2
NC4KET43OH-1                 InChI=1S/C4H8O4/c5-2-1-4(3-6)8-7/h3-5,7H,1-2H2
C4H5OH-13-3R                 InChI=1S/C4H5O/c1-2-3-4-5/h3-5H,1H2
C4Y2OH4-4J                   InChI=1S/C4H7O2/c1-4(6)2-3-5/h3,5H,2H2,1H3
C4H6O2-1OOH4                 InChI=1S/C4H7O3/c5-3-1-2-4-7-6/h1-2,6H,3-4H2
NC4KET41OH-2                 InChI=1S/C4H8O4/c5-2-1-4(6)3-8-7/h2,4,6-7H,1,3H2
CH2CHCHCHO                   InChI=1S/C4H5O/c1-2-3-4-5/h2-4H,1H2
C4H71-OO3                    InChI=1S/C4H7O2/c1-3-4(2)6-5/h3-4H,1H2,2H3
C3H4CH2OH-1OOH               InChI=1S/C4H8O3/c5-3-1-2-4-7-6/h1-2,5-6H,3-4H2
NC4KET34OH-1                 InChI=1S/C4H8O4/c5-2-1-4(6)3-8-7/h5,7H,1-3H2
C4H61-4OOH3                  InChI=1S/C4H7O2/c1-3-4(2)6-5/h3-5H,1-2H2
NC4KET21                     InChI=1S/C4H8O3/c1-2-4(5)3-7-6/h6H,2-3H2,1H3
NC4KET41OH-1                 InChI=1S/C4H8O4/c5-3-1-2-4(6)8-7/h3-4,6-7H,1-2H2
AC3H5CO                      InChI=1S/C4H5O/c1-2-3-4-5/h2H,1,3H2
C3H4CH2OH-3O                 InChI=1S/C4H7O2/c1-2-4(6)3-5/h2,4-5H,1,3H2
NC4KET23                     InChI=1S/C4H8O3/c1-3(5)4(2)7-6/h4,6H,1-2H3
NC4KET14OH-2                 InChI=1S/C4H8O4/c5-3-4(6)1-2-8-7/h3-4,6-7H,1-2H2
C3H3CH2O                     InChI=1S/C4H5O/c1-2-3-4-5/h3H,1,4H2
C3H4CH2OH-1O                 InChI=1S/C4H7O2/c5-3-1-2-4-6/h1-2,5H,3-4H2
NC4KET24                     InChI=1S/C4H8O3/c1-4(5)2-3-7-6/h6H,2-3H2,1H3
NC4KET24OH-1                 InChI=1S/C4H8O4/c5-3-4(6)1-2-8-7/h5,7H,1-3H2
CJVCC(C)VO                   InChI=1S/C4H5O/c1-3-4(2)5/h1,3H,2H3
BAOJ                         InChI=1S/C4H7O2/c1-2-3-4(5)6/h2-3H2,1H3
C4H7O1-3OOH-4                InChI=1S/C4H8O3/c5-7-3-4-1-2-6-4/h4-5H,1-3H2
NC4KET14OH-1                 InChI=1S/C4H8O4/c5-4(6)2-1-3-8-7/h7H,1-3H2,(H,5,6)
CH2CCOCH3                    InChI=1S/C4H5O/c1-3-4(2)5/h1H2,2H3
MP3J                         InChI=1S/C4H7O2/c1-3-4(5)6-2/h1,3H2,2H3
C4H7O1-3OOH-2                InChI=1S/C4H8O3/c1-3-4(7-5)2-6-3/h3-5H,2H2,1H3
C2H3COCH2                    InChI=1S/C4H5O/c1-3-4(2)5/h3H,1-2H2
PC2H4OCOC                    InChI=1S/C4H7O2/c1-3-6-4(2)5/h1,3H2,2H3
C4H7O1-2OOH-4                InChI=1S/C4H8O3/c5-7-2-1-4-3-6-4/h4-5H,1-3H2
C4H5O-2                      InChI=1S/C4H5O/c1-2-4-5-3-1/h1,3-4H,2H2
SC2H4OCOC                    InChI=1S/C4H7O2/c1-3-6-4(2)5/h3H,1-2H3
C4H7O1-4OOH-2                InChI=1S/C4H8O3/c5-7-4-1-2-6-3-4/h4-5H,1-3H2
IC4H6Q2-II                   InChI=1S/C4H8O4/c1-4(2-7-5)3-8-6/h5-6H,1-3H2
C4H5O-3                      InChI=1S/C4H5O/c1-2-4-5-3-1/h1-3H,4H2
C2H5OCOCH                    InChI=1S/C4H7O2/c1-3-6-4(2)5/h2-3H2,1H3
C4H7O1-2OOH-3                InChI=1S/C4H8O3/c1-3(7-5)4-2-6-4/h3-5H,2H2,1H3
C4H8OOH1-2O2                 InChI=1S/C4H9O4/c1-2-4(8-6)3-7-5/h4-5H,2-3H2,1H3
SC3H5CO                      InChI=1S/C4H5O/c1-2-3-4-5/h2-3H,1H3
C2H5COOCH2                   InChI=1S/C4H7O2/c1-2-4(6)3-5/h2-3H2,1H3
C4H7O2-3OOH-1                InChI=1S/C4H8O3/c1-3-4(7-3)2-6-5/h3-5H,2H2,1H3
C4H8OOH1-3O2                 InChI=1S/C4H9O4/c1-4(8-6)2-3-7-5/h4-5H,2-3H2,1H3
IC3H5CO                      InChI=1S/C4H5O/c1-4(2)3-5/h1H2,2H3
CH3OCHCOCH3                  InChI=1S/C4H7O2/c1-3(5)4(2)6/h3H,1-2H3
NC4KET12                     InChI=1S/C4H8O3/c1-2-4(3-5)7-6/h3-4,6H,2H2,1H3
C4H8OOH1-4O2                 InChI=1S/C4H9O4/c5-7-3-1-2-4-8-6/h5H,1-4H2
IC3H4CHO-A                   InChI=1S/C4H5O/c1-4(2)3-5/h3H,1-2H2
OCH2CH2COCH3                 InChI=1S/C4H7O2/c1-4(6)2-3-5/h2-3H2,1H3
NC4KET13                     InChI=1S/C4H8O3/c1-4(7-6)2-3-5/h3-4,6H,2H2,1H3
C4H8OOH2-1O2                 InChI=1S/C4H9O4/c1-2-4(8-6)3-7-5/h4,6H,2-3H2,1H3
B1Y4OH                       InChI=1S/C4H6O/c1-2-3-4-5/h3,5H,1,4H2
HOC3H6CO                     InChI=1S/C4H7O2/c5-3-1-2-4-6/h5H,1-3H2
NC4KET14                     InChI=1S/C4H8O3/c5-3-1-2-4-7-6/h3,6H,1-2,4H2
C4H8OOH2-3O2                 InChI=1S/C4H9O4/c1-3(7-5)4(2)8-6/h3-5H,1-2H3
C4H5OH-13                    InChI=1S/C4H6O/c1-2-3-4-5/h2-5H,1H2
TC3H6OCHO                    InChI=1S/C4H7O2/c1-4(2,6)3-5/h3H,1-2H3
IC4KETII                     InChI=1S/C4H8O3/c1-4(2-5)3-7-6/h2,4,6H,3H2,1H3
C4H8OOH2-4O2                 InChI=1S/C4H9O4/c1-4(8-6)2-3-7-5/h4,6H,2-3H2,1H3
AC3H5CHO                     InChI=1S/C4H6O/c1-2-3-4-5/h2,4H,1,3H2
IC4H7O2                      InChI=1S/C4H7O2/c1-4(2)3-6-5/h1,3H2,2H3
IC4KETIT                     InChI=1S/C4H8O3/c1-4(2,3-5)7-6/h3,6H,1-2H3
C4H71-2,4OOH                 InChI=1S/C4H9O4/c1-4(8-6)2-3-7-5/h4-6H,1-3H2
C2H3COCH3                    InChI=1S/C4H6O/c1-3-4(2)5/h3H,1H2,2H3
IC4H6OOH-I                   InChI=1S/C4H7O2/c1-4(2)3-6-5/h5H,1-3H2
IC3H5COHQ                    InChI=1S/C4H8O3/c1-3(2)4(5)7-6/h4-6H,1H2,2H3
C4H72-1,3OOH                 InChI=1S/C4H9O4/c1-4(8-6)2-3-7-5/h2,4-6H,3H2,1H3
C4H6O23                      InChI=1S/C4H6O/c1-2-4-5-3-1/h1,3H,2,4H2
CCYCCOOC-T1                  InChI=1S/C4H7O2/c1-4-2-5-6-3-4/h2-3H2,1H3
C4H6OHOOH1-4-3               InChI=1S/C4H8O3/c1-2-4(3-5)7-6/h2,4-6H,1,3H2
C4H72-1,4OOH                 InChI=1S/C4H9O4/c5-7-3-1-2-4-8-6/h1,5-6H,2-4H2
C4H6O25                      InChI=1S/C4H6O/c1-2-4-5-3-1/h1-2H,3-4H2
C2CYCOOC-I1                  InChI=1S/C4H7O2/c1-4(2)3-5-6-4/h1,3H2,2H3
C4H6OHOOH2-2-1               InChI=1S/C4H8O3/c1-2-4(5)3-7-6/h2,5-6H,3H2,1H3
C4H71-2,3OOH                 InChI=1S/C4H9O4/c1-3(7-5)4(2)8-6/h3-6H,1H2,2H3
IC3H5CHO                     InChI=1S/C4H6O/c1-4(2)3-5/h3H,1H2,2H3
CCYC2OCO                     InChI=1S/C4H7O2/c1-4(2-5)3-6-4/h2-3H2,1H3
C4H6OHOOH1-3-4               InChI=1S/C4H8O3/c1-2-4(5)3-7-6/h2,4-6H,1,3H2
C4H71-3,4OOH                 InChI=1S/C4H9O4/c1-2-4(8-6)3-7-5/h4-6H,1-3H2
IC3H6CO                      InChI=1S/C4H6O/c1-4(2)3-5/h1-2H3
CCYCCOOC-I2                  InChI=1S/C4H7O2/c1-4-2-5-6-3-4/h2,4H,3H2,1H3
C4H6OHOOH1-2-3               InChI=1S/C4H8O3/c1-3(5)4(2)7-6/h4-6H,1H2,2H3
C4H72-3,4OOH                 InChI=1S/C4H9O4/c1-2-4(8-6)3-7-5/h2,4-6H,3H2,1H3
C2H3CHOCH2                   InChI=1S/C4H6O/c1-2-4-3-5-4/h2,4H,1,3H2
CHOIC3H6O                    InChI=1S/C4H7O2/c1-4(2-5)3-6/h2,4H,3H2,1H3
C4H7OH-2OOH-1                InChI=1S/C4H9O3/c1-2-4(3-5)7-6/h3-6H,2H2,1H3
IC4H8OOH-IO2                 InChI=1S/C4H9O4/c1-4(2-7-5)3-8-6/h4-5H,2-3H2,1H3
SC3H5CHO                     InChI=1S/C4H6O/c1-2-3-4-5/h2-4H,1H3
IC3H5OOCH2                   InChI=1S/C4H7O2/c1-4(2)6-5-3/h1,3H2,2H3
C4H7OH-1OOH-3                InChI=1S/C4H9O3/c1-2-3-4(5)7-6/h2,4-6H,3H2,1H3
IC4H8OOH-TO2                 InChI=1S/C4H9O4/c1-4(2,8-6)3-7-5/h5H,3H2,1-2H3
C2H5CHCO                     InChI=1S/C4H6O/c1-2-3-4-5/h3H,2H2,1H3
IC4H7-I1O2                   InChI=1S/C4H7O2/c1-4(2)3-6-5/h3H,1-2H3
C4H7OH-1OOH-2                InChI=1S/C4H9O3/c1-2-3-4(5)7-6/h3-6H,2H2,1H3
TC4H8OOH-IO2                 InChI=1S/C4H9O4/c1-4(2,8-6)3-7-5/h6H,3H2,1-2H3
C4H622-4OH                   InChI=1S/C4H7O/c1-2-3-4-5/h3,5H,4H2,1H3
C2H5CHOHCO                   InChI=1S/C4H7O2/c1-2-4(6)3-5/h4,6H,2H2,1H3
PC4H8OH-1O2                  InChI=1S/C4H9O3/c1-2-3-4(5)7-6/h4-5H,2-3H2,1H3
TIC4H7Q2-I                   InChI=1S/C4H9O4/c1-4(2,8-6)3-7-5/h5-6H,1,3H2,2H3
SC3H5OCH2-1                  InChI=1S/C4H7O/c1-3-4-5-2/h3-4H,2H2,1H3
CH3COCOHCH3                  InChI=1S/C4H7O2/c1-3(5)4(2)6/h5H,1-2H3
C4H7OH-1OOH-4                InChI=1S/C4H9O3/c1-2-3-4(5)7-6/h4-6H,1-3H2
IIC4H7Q2-I                   InChI=1S/C4H9O4/c1-4(2-7-5)3-8-6/h4-6H,1-3H2
C2H3CHOHCH2                  InChI=1S/C4H7O/c1-3-4(2)5/h3-5H,1-2H2
C2H4COCH2OH                  InChI=1S/C4H7O2/c1-2-4(6)3-5/h2,5H,3H2,1H3
C4H7OH-2OOH-3                InChI=1S/C4H9O3/c1-2-4(3-5)7-6/h2,4-6H,3H2,1H3
IIC4H7Q2-T                   InChI=1S/C4H9O4/c1-4(2-7-5)3-8-6/h5-6H,2-3H2,1H3
CH2CH2COCH3                  InChI=1S/C4H7O/c1-3-4(2)5/h1,3H2,2H3
C4H71-4O2                    InChI=1S/C4H7O2/c1-2-3-4-6-5/h2H,1,3-4H2
PC4H8OH-2O2                  InChI=1S/C4H9O3/c1-2-4(3-5)7-6/h4-5H,2-3H2,1H3
MP2OH3OO                     InChI=1S/C4H7O5/c1-8-4(6)3(5)2-9-7/h3,5H,2H2,1H3
C2H5COCH2                    InChI=1S/C4H7O/c1-3-4(2)5/h2-3H2,1H3
C4H61-3OOH4                  InChI=1S/C4H7O2/c1-2-3-4-6-5/h2-3,5H,1,4H2
SQC4H7OHP-4                  InChI=1S/C4H9O3/c1-2-4(3-5)7-6/h4-6H,1-3H2
HOOCH2O2CHCOCH3              InChI=1S/C4H7O5/c1-3(5)4(9-7)2-8-6/h4,6H,2H2,1H3
CH3CHCOCH3                   InChI=1S/C4H7O/c1-3-4(2)5/h3H,1-2H3
C4H72-2O2                    InChI=1S/C4H7O2/c1-3-4(2)6-5/h3H,1-2H3
PQC4H7OHS-3                  InChI=1S/C4H9O3/c1-2-4(5)3-7-6/h2,4-6H,3H2,1H3
O2CH2HOOCHCOCH3              InChI=1S/C4H7O5/c1-3(5)4(9-7)2-8-6/h4,7H,2H2,1H3
C4H64,2-1OH                  InChI=1S/C4H7O/c1-2-3-4-5/h2-3,5H,1,4H2
C4H71-1O2                    InChI=1S/C4H7O2/c1-2-3-4-6-5/h3-4H,2H2,1H3
SC4H8OH-1O2                  InChI=1S/C4H9O3/c1-2-4(5)3-7-6/h4-5H,2-3H2,1H3
O2SC2H4COHOOCH2              InChI=1S/C4H7O5/c1-3(9-7)4(5)2-8-6/h3,6H,2H2,1H3
C4H63,1-1OH                  InChI=1S/C4H7O/c1-2-3-4-5/h2-5H,1H3
C4H71-2O2                    InChI=1S/C4H7O2/c1-3-4(2)6-5/h2-3H2,1H3
SC4H7OH-1OOH-4               InChI=1S/C4H9O3/c1-2-4(5)3-7-6/h4-6H,1-3H2
CH3HOOCHCOO2CH2              InChI=1S/C4H7O5/c1-3(9-7)4(5)2-8-6/h3,7H,2H2,1H3
C4H71-O                      InChI=1S/C4H7O/c1-3-4(2)5/h3-4H,1H2,2H3
C4Y1-3OR                     InChI=1S/C4H7O2/c1-4(6)2-3-5/h3-4H,2H2,1H3
SC4H7OH-1OOH-2               InChI=1S/C4H9O3/c1-2-4(5)3-7-6/h5-6H,2-3H2,1H3
HOOCH2CH2COO2CH2             InChI=1S/C4H7O5/c5-4(3-9-7)1-2-8-6/h6H,1-3H2
THF-2J                       InChI=1S/C4H7O/c1-2-4-5-3-1/h3H,1-2,4H2
C4Y2OH4                      InChI=1S/C4H8O2/c1-4(6)2-3-5/h5H,2-3H2,1H3
IC4H8OH-1O2                  InChI=1S/C4H9O3/c1-3(2)4(5)7-6/h3-5H,1-2H3
THF-3J                       InChI=1S/C4H7O/c1-2-4-5-3-1/h1H,2-4H2
ETHACET                      InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3
IC4H7OH-1OOH-3               InChI=1S/C4H9O3/c1-3(2)4(5)7-6/h3-6H,1H2,2H3
C4H7OH-1OOH-2O2              InChI=1S/C4H9O5/c1-2-3(8-6)4(5)9-7/h3-5,7H,2H2,1H3
IC3H7CO                      InChI=1S/C4H7O/c1-4(2)3-5/h4H,1-2H3
C4H7OHCYO1-2                 InChI=1S/C4H8O2/c1-2-3-4(5)6-3/h3-5H,2H2,1H3
IC4H7OH-1OOH-2               InChI=1S/C4H9O3/c1-3(2)4(5)7-6/h4-6H,1-2H3
C4H7OH-2OOH-1O2              InChI=1S/C4H9O5/c1-2-3(8-6)4(5)9-7/h3-6H,2H2,1H3
IC3H6CHO                     InChI=1S/C4H7O/c1-4(2)3-5/h3-4H,1H2,2H3
SC4H7OHCYO2-1                InChI=1S/C4H8O2/c1-2-4(5)3-6-4/h5H,2-3H2,1H3
SC4H8OH-3O2                  InChI=1S/C4H9O3/c1-3(5)4(2)7-6/h3-5H,1-2H3
TC3H6CHO                     InChI=1S/C4H7O/c1-4(2)3-5/h3H,1-2H3
SC4H7OHCYO3-4                InChI=1S/C4H8O2/c1-3(5)4-2-6-4/h3-5H,2H2,1H3
SQC4H7OHS-4                  InChI=1S/C4H7O3/c1-3(5)4(2)7-6/h3-6H,2H3
SC4H7OH-1OOH-2O2             InChI=1S/C4H9O5/c1-2-4(5,9-7)3-8-6/h5-6H,2-3H2,1H3
IC4H7O                       InChI=1S/C4H7O/c1-4(2)3-5/h1,3H2,2H3
C4H7OHCYO1-3                 InChI=1S/C4H8O2/c1-3-2-4(5)6-3/h3-5H,2H2,1H3
SC4H7OH-3OOH-4               InChI=1S/C4H9O3/c1-3(5)4(2)7-6/h3-6H,2H2,1H3
IC4H7OH-1OOH-3O2             InChI=1S/C4H9O5/c1-3(2-8-6)4(5)9-7/h3-5,7H,2H2,1H3
IC4H6OH                      InChI=1S/C4H7O/c1-4(2)3-5/h3,5H,1H2,2H3
IC4H7OHCYO1-3                InChI=1S/C4H8O2/c1-3-2-6-4(3)5/h3-5H,2H2,1H3
SC4H7OH-3OOH-2               InChI=1S/C4H9O3/c1-3(5)4(2)7-6/h4-6H,1-2H3
IC4H7OH-3OOH-1O2             InChI=1S/C4H9O5/c1-3(2-8-6)4(5)9-7/h3-6H,2H2,1H3
IC3H5OCH2                    InChI=1S/C4H7O/c1-4(2)5-3/h1,3H2,2H3
SC4H7OHCYO2-3                InChI=1S/C4H8O2/c1-3-4(2,5)6-3/h3,5H,1-2H3
SC4H7OH-2OOH-3               InChI=1S/C4H9O3/c1-3-4(2,5)7-6/h3,5-6H,1-2H3
SC4H7OH-3OOH-4O2             InChI=1S/C4H9O5/c1-3(5)4(9-7)2-8-6/h3-5,7H,2H2,1H3
C4H7O2-1                     InChI=1S/C4H7O/c1-2-3-4-5/h2-3H,4H2,1H3
C4H7OHCYO2-3                 InChI=1S/C4H8O2/c1-3-4(2-5)6-3/h3-5H,2H2,1H3
SC4H7OH-2OOH-4               InChI=1S/C4H9O3/c1-3-4(2,5)7-6/h5-6H,1,3H2,2H3
SC4H7OH-4OOH-3O2             InChI=1S/C4H9O5/c1-3(5)4(9-7)2-8-6/h3-6H,2H2,1H3
AC3H5OCH2                    InChI=1S/C4H7O/c1-3-4-5-2/h3H,1-2,4H2
CCY(COCC)OH                  InChI=1S/C4H8O2/c1-3-4(5)2-6-3/h3-5H,2H2,1H3
SC4H7OH-2OOH-1               InChI=1S/C4H9O3/c1-3-4(2,5)7-6/h5-6H,2-3H2,1H3
C4H7OH-1OOH-3O2              InChI=1S/C4H9O5/c1-3(8-6)2-4(5)9-7/h3-5,7H,2H2,1H3
C4H63,1-3OH                  InChI=1S/C4H7O/c1-3-4(2)5/h3,5H,1H2,2H3
C2CY(COC)OH                  InChI=1S/C4H8O2/c1-4(2)3(5)6-4/h3,5H,1-2H3
SC4H8OH-2O2                  InChI=1S/C4H9O3/c1-3-4(2,5)7-6/h5H,3H2,1-2H3
C4H7OH-3OOH-1O2              InChI=1S/C4H9O5/c1-3(8-6)2-4(5)9-7/h3-6H,2H2,1H3
C4H63,1-2OH                  InChI=1S/C4H7O/c1-3-4(2)5/h3,5H,2H2,1H3
CCY(CCO)COH                  InChI=1S/C4H8O2/c1-4(2-5)3-6-4/h5H,2-3H2,1H3
TQC4H7OHI                    InChI=1S/C4H9O3/c1-4(2,3-5)7-6/h3,5-6H,1-2H3
